case_id,conversation_id,tweet_id,parent_tweet_id,created_at,author_id,inbound,text
AMZ_0144,2111100,2111100,,Wed Nov 08 16:15:15 +0000 2017,<USER_1>,True,@AmazonHelp You charged me for replacement items I NEVER RECEIVED. I've called in multiple times and I've wasted hours on this issue already. Do I need to go straight to Amex to sort this out or what? You are the worst company on the planet.
AMZ_0144,2111100,2111101,2111099,Wed Nov 08 17:15:08 +0000 2017,<USER_1>,True,@AmazonHelp Here: https://t.co/J747uOd3fW
AMZ_0144,2111100,2111102,2111101,Wed Nov 08 17:21:30 +0000 2017,AmazonHelp,False,"<USER_1> This isn't what we expect, truly sorry! Please, reach back out to us so we may explore options: https://t.co/Q7Ftz6nj80 ^JE"
AMZ_0144,2111100,2111103,2111102,Wed Nov 08 17:29:42 +0000 2017,<USER_1>,True,"@AmazonHelp ""Exploring options"" isn't going to cut it. You charged me for things I never received. How can I get a supervisor to fix this mess?"
AMZ_0145,258835,258833,258835,Thu Oct 05 20:22:00 +0000 2017,AmazonHelp,False,<USER_1> I'm so sorry for the trouble! We'd like to look at this with you. Please call or chat with us: https://t.co/JzP7hlRCV9 ^MH
AMZ_0145,258835,258834,258833,Thu Oct 05 20:41:07 +0000 2017,<USER_1>,True,@AmazonHelp Can u give me a helpline phone number? I need to speak to a human being to correct this - thank u. It’s an <USER_1> issue
AMZ_0145,258835,258835,,Thu Oct 05 20:15:39 +0000 2017,<USER_1>,True,Wot a joke! @AmazonHelp I paid 4 #amazonprime just got an undelivered notification on an item I needed 4 2morrow &amp; I was in! #primesucks
AMZ_0145,258835,258836,258834,Thu Oct 05 20:43:02 +0000 2017,AmazonHelp,False,<USER_1> Hi! We can be reached at 0800 279 7234. I hope this helps! ^WT
AMZ_0145,258835,258837,258836,Thu Oct 05 20:49:39 +0000 2017,<USER_1>,True,@AmazonHelp Thanx @amazonhelp if only the rest of <USER_1> was as efficient as u.Thanx 4 ur speedy response.Keep ur fingers crossed we can fix this :)
AMZ_0145,258835,258838,258836,Fri Oct 06 19:17:21 +0000 2017,<USER_1>,True,@AmazonHelp Hi @AmazonHelp &amp; <USER_1> just 2 let u know the customerservice number u gave me fixed the problem &amp; I got the parcel 2day- thanku :)
AMZ_0145,258835,258839,258838,Fri Oct 06 19:21:07 +0000 2017,AmazonHelp,False,<USER_1> No worries! We're happy to help out any way we can! Keep us posted if you need us! ^FR
AMZ_0146,612716,612714,612716,Wed Nov 22 13:44:37 +0000 2017,AmazonHelp,False,"<USER_1> Oh no! I'm sorry about this happening. We'd love to assist you with this. Please reach out to us, for further assistance, here: https://t.co/jzvkhdlrK5. Keep us posted! ^GP"
AMZ_0146,612716,612715,612714,Wed Nov 22 14:03:11 +0000 2017,<USER_1>,True,"@AmazonHelp Thank you, Hiding the phone number added an annoying step to stressful incident."
AMZ_0146,612716,612716,,Wed Nov 22 13:28:18 +0000 2017,<USER_1>,True,@AmazonHelp HELP! An outside third party has changed the email address on my account and I cannot get into the account to change it back or to find a phone number to get it fixed.
AMZ_0147,1553211,1553190,1553192,Sat Nov 04 11:14:23 +0000 2017,AmazonHelp,False,"<USER_1> Ricky, por favor llena los datos del siguiente enlace: https://t.co/3VbbUbYsSx, vamos a verificar lo ocurrido. ^AZ"
AMZ_0147,1553211,1553191,1553190,Sat Nov 04 11:31:41 +0000 2017,<USER_1>,True,@AmazonHelp Ya esta.....seguro que quedamos en las mismas yo sin mis paquetes y ustedes tan tranquilos.....
AMZ_0147,1553211,1553192,1553194,Sat Nov 04 10:54:41 +0000 2017,<USER_1>,True,@AmazonHelp Si....está más que verificado....te digo que llevo 1 año siendo Prime y nunca he tenido problemas....
AMZ_0147,1553211,1553193,1553191,Sat Nov 04 11:36:31 +0000 2017,AmazonHelp,False,<USER_1> Vamos a verificar lo sucedido y entraremos en contacto contigo vía correo electrónico. ^AZ
AMZ_0147,1553211,1553194,1553195,Sat Nov 04 10:53:00 +0000 2017,AmazonHelp,False,<USER_1> (2/2) ¿Podrías informarme si todo está correcto? ^AZ
AMZ_0147,1553211,1553195,1553197,Sat Nov 04 10:31:17 +0000 2017,<USER_1>,True,@AmazonHelp No me han brindado nada...solo solo me han dado reembolsos y ninguna solución....
AMZ_0147,1553211,1553196,1553195,Sat Nov 04 10:52:53 +0000 2017,AmazonHelp,False,<USER_1> ¿Has verificado nuestras restricciones de envío en el enlace: https://t.co/BmPWMFJ7JF? (1/2)
AMZ_0147,1553211,1553197,1553198,Sat Nov 04 10:30:36 +0000 2017,AmazonHelp,False,<USER_1> (2/2) una fecha especifica para contactarte con la solución de dicha investigación? ^AZ
AMZ_0147,1553211,1553198,1553200,Sat Nov 04 10:21:03 +0000 2017,<USER_1>,True,@AmazonHelp E inaceptable que esto suceda en Amazon....
AMZ_0147,1553211,1553199,1553198,Sat Nov 04 10:30:00 +0000 2017,AmazonHelp,False,"<USER_1> Entiendo, ya que me informas que nuestros supervisores están investigando tu caso, ¿podrías informarme si te brindaron (1/2)"
AMZ_0147,1553211,1553200,1553204,Sat Nov 04 10:19:00 +0000 2017,AmazonHelp,False,"<USER_1> Lamento lo sucedido Ricky, ¿que respuesta has recibido por parte de nuestros agentes de Servicio al Cliente? ^AZ"
AMZ_0147,1553211,1553201,1553200,Sat Nov 04 10:19:51 +0000 2017,<USER_1>,True,@AmazonHelp De atención al cliente...que ya dos supervisores llevan mi caso y que con respecto al juego no pueden decirme nada que lo comunicaran a los
AMZ_0147,1553211,1553202,1553200,Sat Nov 04 10:22:11 +0000 2017,<USER_1>,True,@AmazonHelp Q nadie nadie tenga una respuesta o solución q no haya nadie en ningún departamento lo suficientemente preparado para resolver el problema
AMZ_0147,1553211,1553203,1553200,Sat Nov 04 10:20:31 +0000 2017,<USER_1>,True,@AmazonHelp Supervisores...y los supervisores dicen que escalarán la investigación y yo mientras sigo sin recibir paquetes y con el problema...increíble
AMZ_0147,1553211,1553204,1553205,Sat Nov 04 10:13:16 +0000 2017,<USER_1>,True,@AmazonHelp Trabajo y en mi vida.....
AMZ_0147,1553211,1553205,1553211,Sat Nov 04 10:08:52 +0000 2017,AmazonHelp,False,"<USER_1> Lamento cualquier inconveniente, ¿podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta? ^AZ"
AMZ_0147,1553211,1553206,1553205,Sat Nov 04 10:12:16 +0000 2017,<USER_1>,True,@AmazonHelp Hay alguien que realmente tenga la experiencia que me pueda llamar y ayudar alguien que sepa lo que hace....
AMZ_0147,1553211,1553207,1553205,Sat Nov 04 10:09:58 +0000 2017,<USER_1>,True,"@AmazonHelp Desde el 13/10 no recibo paquetes, en atención al cliente no saben que decirme dos supervisoras llevan mi caso y sin respuesta se pasan la"
AMZ_0147,1553211,1553208,1553205,Sat Nov 04 10:13:08 +0000 2017,<USER_1>,True,@AmazonHelp Solía recibir 2/3 paquetes a diarios compro mucho y ahora....ni uno....y nadie dice nada ni resuelven nada....me está afectando en mi
AMZ_0147,1553211,1553209,1553205,Sat Nov 04 10:10:46 +0000 2017,<USER_1>,True,@AmazonHelp Pelota he comprado ayer un vídeojuego Mario oddissey y por la cara de cancela solo estoy muy muy cansado y dolido de la pobreza de servicio
AMZ_0147,1553211,1553210,1553205,Sat Nov 04 10:11:28 +0000 2017,<USER_1>,True,"@AmazonHelp Que me están dando Nadir tiene una respuesta, antes del 13/10 todo era perfecto desde entonces ni 1 paquete y 0 respuestas o solución"
AMZ_0147,1553211,1553211,,Sat Nov 04 10:06:04 +0000 2017,<USER_1>,True,"Que vergüenza y que pobre y mal servicio me lleva dando <USER_1>  desde el 13 de octubre, han perdido a un cliente Premium...."
AMZ_0148,58747,58743,58745,Wed Nov 01 20:43:40 +0000 2017,AmazonHelp,False,"<USER_1> Responses to emails are expected within 12 hours. For faster resolution, please call or chat with us. ^BA"
AMZ_0148,58747,58744,58743,Wed Nov 01 20:45:31 +0000 2017,<USER_1>,True,@AmazonHelp If I rang you at the moment I would end up losing my temper listening to your generic responses. I’m beyond them now. Management can call me
AMZ_0148,58747,58745,58746,Wed Nov 01 20:33:19 +0000 2017,<USER_1>,True,"@AmazonHelp I’ve sent an email, I would like someone from management to call me tomorrow at noon. I am far too angry at the moment to talk to you."
AMZ_0148,58747,58746,58747,Wed Nov 01 20:31:32 +0000 2017,AmazonHelp,False,<USER_1> Let's talk baout this in real time. Please call or chat with us here: https://t.co/cUH0Os614x ^BA
AMZ_0148,58747,58747,,Wed Nov 01 20:28:28 +0000 2017,<USER_1>,True,<USER_1> Yet again JMHC fail to deliver my parcel yet claim they attempted to at 6:28pm! Why do I pay for Prime when orders never reach me?
AMZ_0149,339918,339916,339918,Sun Oct 08 00:10:30 +0000 2017,AmazonHelp,False,<USER_1> That's now what we like to hear. Have we been missing the delivery dates given in your confirmation e-mail? ^GG
AMZ_0149,339918,339917,339916,Sun Oct 08 00:12:47 +0000 2017,<USER_1>,True,@AmazonHelp For the last five orders! Waited 56 mins for a supervisor Jessica to get on the phone with no solution. #Cancelprime
AMZ_0149,339918,339918,,Sun Oct 08 00:07:37 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1>  you guys have literally become the worst amazon prime packages never come on time.#DonewithAmazon
AMZ_0149,339918,339919,339917,Sun Oct 08 00:20:11 +0000 2017,AmazonHelp,False,<USER_1> Are you seeing a trend with the same carrier for your orders? You can check this here: https://t.co/Y5jpI9gRhE ^DW
AMZ_0150,1379037,1379036,1379037,Sat Oct 28 04:11:00 +0000 2017,<USER_1>,False,"<USER_1> Hello, please click the link to DM us with your tracking and phone number. ^E.W. https://t.co/wKJHDXWGRQ"
AMZ_0150,1379037,1379037,,Sat Oct 28 03:59:17 +0000 2017,<USER_1>,True,Seriously <USER_1> &amp; <USER_1>?! What's the sense of preordering if it's not going to make it to my house on release date? Just pathetic. #fail https://t.co/pqfO1ExYso
AMZ_0150,1379037,1379038,1379037,Sat Oct 28 06:38:48 +0000 2017,<USER_1>,True,<USER_1> <USER_1> Back on you <USER_1>. What's going on?! https://t.co/UDqZcszuSW
AMZ_0150,1379037,1382415,1379038,Sat Oct 28 07:02:52 +0000 2017,AmazonHelp,False,<USER_1> Hi Michael- Have you contacted us directly regarding this via the below link: https://t.co/hApLpMlfHN ^NV
AMZ_0151,2665842,2665818,2665819,Tue Oct 31 09:23:00 +0000 2017,AmazonHelp,False,"<USER_1> Hi, as soon as we have new info we'll send you an update right away. ^TS"
AMZ_0151,2665842,2665819,2665820,Tue Oct 31 09:15:34 +0000 2017,<USER_1>,True,<USER_1> @AmazonHelp <USER_1> <USER_1> Probably have to take care of their own first...
AMZ_0151,2665842,2665820,2665834,Tue Oct 31 03:34:40 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> If your status looks like this be concerned all you can do is hope or call Support so they can read it to you. https://t.co/XqJdlf2twG
AMZ_0151,2665842,2665834,2665837,Tue Oct 31 03:33:09 +0000 2017,<USER_1>,True,"@AmazonHelp <USER_1> <USER_1> In the last year alone, I’ve spent $5780.26 on https://t.co/pA0XgFWouX.  Not counting Prime Membership or Xbox One purchase."
AMZ_0151,2665842,2665837,2665840,Tue Oct 31 03:17:21 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> I just wait.  I have been since about 10 minutes after they announced preorders.  Amazon sold these for another 20+ hours after I bought it
AMZ_0151,2665842,2665840,2665842,Tue Oct 31 03:15:51 +0000 2017,<USER_1>,True,@AmazonHelp <USER_1> <USER_1> I called to find out why the update didn’t reflect on the website. Only to be transferred 3 times ultimately to a supervisor who suggested..
AMZ_0151,2665842,2665842,,Tue Oct 31 03:14:46 +0000 2017,<USER_1>,True,Well. No Xbox One X for me.  Thanks @AmazonHelp <USER_1> <USER_1> Here’s a picture of a false promise according to Support from tonight https://t.co/w8lQxHoZl0
AMZ_0152,91335,91332,91335,Thu Nov 30 15:21:00 +0000 2017,AmazonHelp,False,"<USER_1> I'm so sorry to hear this, Cindy! We like our customers to have a great experience with us, and it seems we've let you down! Without posting personal account information, tell us more about what's happening. ^FR"
AMZ_0152,91335,91333,91332,Thu Nov 30 16:55:29 +0000 2017,<USER_1>,True,"@AmazonHelp 2/2 i ordered again it too was 'preparing for shipment' for a week. I called and the rep said that 1 item was holding up the shipment and could they send without it, I said yes. I was emailed to say that actually the 1 item was good to go but the rest was cancelled again."
AMZ_0152,91335,91334,91332,Thu Nov 30 16:48:54 +0000 2017,<USER_1>,True,"@AmazonHelp 1/2 -An order was 'preparing for shipment' for 2 weeks then I get an email that it was cancelled so I called to find out why and the rep said I'd need to a supervisor but none was available and I had to call back, i said forget it I'll just place another order."
AMZ_0152,91335,91335,,Thu Nov 30 15:11:10 +0000 2017,<USER_1>,True,"Anyone else been disappointed with <USER_1> lately? I thought having Prime meant 2 day shipping, but on 3 recent orders delivery took a week or longer. And on another issue customer service didn't know how to help me and asked me to call back at another time."
AMZ_0153,2467630,2467627,2467630,Sun Oct 29 21:09:28 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry for this experience. Can you tell us more about what's gone on? ^DO
AMZ_0153,2467630,2467628,2467627,Sun Oct 29 21:27:02 +0000 2017,<USER_1>,True,@AmazonHelp You've spoken to <USER_1> about it. Your supervisor saved your day today because I am appalled at amazon prime now as a company.
AMZ_0153,2467630,2467629,2467627,Sun Oct 29 21:27:57 +0000 2017,<USER_1>,True,"@AmazonHelp Just so you're aware, £5 compensation plasters don't fix gaping wounds in your company."
AMZ_0153,2467630,2467630,,Sun Oct 29 21:06:37 +0000 2017,<USER_1>,True,"21 minutes deep in a phone call with <USER_1>, I don't often loose my temper, but I have now.."
AMZ_0154,2280812,2280809,2280810,Sat Nov 11 20:36:24 +0000 2017,AmazonHelp,False,<USER_1> Oh dear! Sorry about that! Here is a better link to help skip the need to sign in: https://t.co/jzvkhdlrK5 ^ST
AMZ_0154,2280812,2280810,2280811,Sat Nov 11 20:31:15 +0000 2017,<USER_1>,True,@AmazonHelp I have to login to view the page.
AMZ_0154,2280812,2280811,2280812,Sat Nov 11 20:30:42 +0000 2017,AmazonHelp,False,"<USER_1> That could certainly be a problem! When you get a moment, please phone us here: https://t.co/hApLpMlfHN and we'll see what options we have available. ^LB"
AMZ_0154,2280812,2280812,,Sat Nov 11 20:24:51 +0000 2017,<USER_1>,True,@AmazonHelp can’t get into my account as my two step verification is with a phone number that now canceled
AMZ_0155,1159300,1159297,1159300,Tue Oct 24 16:43:01 +0000 2017,AmazonHelp,False,"<USER_1> We'd like to help! Please fill in your details here: https://t.co/hZO3cUmyEB and we will be in touch, Emma! ^MT"
AMZ_0155,1159300,1159298,1159297,Tue Oct 24 16:45:48 +0000 2017,<USER_1>,True,@AmazonHelp I completed the form on the account that doesn't belong to me - the only one I can get into following hacking
AMZ_0155,1159300,1159299,1159297,Tue Oct 24 20:08:32 +0000 2017,<USER_1>,True,@AmazonHelp yet another useless email from account services that does not help with my problem. Will someone just call me!!!
AMZ_0155,1159300,1159300,,Tue Oct 24 16:35:46 +0000 2017,<USER_1>,True,@AmazonHelp Account hacked and no phone call from accounts specialist as promised in 7 days - nothing but the same useless email 5 times.
AMZ_0156,1605622,1605619,1605622,Sun Nov 05 02:28:00 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry for the trouble with streaming! Please contact us directly here: https://t.co/hApLpMlfHN ^SB
AMZ_0156,1605622,1605620,1605619,Sun Nov 05 02:34:00 +0000 2017,<USER_1>,True,@AmazonHelp Super disappointing.
AMZ_0156,1605622,1605621,1605619,Sun Nov 05 02:32:34 +0000 2017,<USER_1>,True,"@AmazonHelp Already missed one fight,now I gotta wait for y'all to call me?  I'll definitely be calling tmrw to make sure I didn't get charged twice, bs"
AMZ_0156,1605622,1605622,,Sun Nov 05 02:09:52 +0000 2017,<USER_1>,True,<USER_1> what the hells wrong with the UFC app on the fire stick!? I ordered the fight and it says my order was submitted and it's not loadin
AMZ_0157,2184549,2184546,2184549,Thu Nov 09 18:19:06 +0000 2017,AmazonHelp,False,"<USER_1> I'm sorry for the poor experience! Without providing any personal/account information, can you tell us more about the issue? While we don't have access to your Amazon account through Twitter, we'd like to assist the best we can. ^SJ"
AMZ_0157,2184549,2184547,2184546,Thu Nov 09 18:23:32 +0000 2017,<USER_1>,True,@AmazonHelp But account security is currently my biggest concern
AMZ_0157,2184549,2184548,2184546,Thu Nov 09 18:22:26 +0000 2017,<USER_1>,True,@AmazonHelp There are enough characters to list all my issues. Call me and I will happily tell you.
AMZ_0157,2184549,2184549,,Thu Nov 09 18:12:08 +0000 2017,<USER_1>,True,<USER_1> you can not begin to understand how frustrated I am getting with your incapable call centre!!!!
AMZ_0158,554602,554600,554602,Sat Dec 02 20:26:35 +0000 2017,AmazonHelp,False,<USER_1> Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this with. We'd like to help! ^ZW
AMZ_0158,554602,554601,554600,Sat Dec 02 20:32:24 +0000 2017,<USER_1>,True,@AmazonHelp It was through prime now so I can't select the order
AMZ_0158,554602,554602,,Sat Dec 02 20:23:08 +0000 2017,<USER_1>,True,"Um my driver just rolled up 20 minutes late and is just sitting outside in his car doing nothing, asked him and he said he didn't have the package.. <USER_1> https://t.co/3cfJYajC84"
AMZ_0158,554602,554603,554601,Sat Dec 02 20:41:00 +0000 2017,AmazonHelp,False,"<USER_1> You can select any order, and you'll be able to explain the issue to the agent you speak to. Let us know what information they provide. ^ZW"
AMZ_0158,554602,554604,554603,Sat Dec 02 23:36:24 +0000 2017,<USER_1>,True,"@AmazonHelp The guy that was delivering it cancelled my order saying that I wasn't in and never came to deliver the package, your app is now saying I am not due a refund."
AMZ_0158,554602,554605,554604,Sat Dec 02 23:52:00 +0000 2017,AmazonHelp,False,"<USER_1> Hello, Ollie! We certainly want to help! Please reach out to us here: https://t.co/JzP7hlA23B. You may select any order to be connected to one of our representatives and they will be able to look into this order for you. ^NS"
AMZ_0158,554602,554606,554605,Sat Dec 02 23:55:17 +0000 2017,<USER_1>,True,@AmazonHelp Amazon I'm telling you my prime now orders do not show up on my regular amazon orders list
AMZ_0158,554602,554607,554606,Sun Dec 03 00:01:00 +0000 2017,AmazonHelp,False,"<USER_1> Sorry! You can contact a PrimeNow agent directly, here: https://t.co/V3yDlcH2Rf Please keep us posted! ^LB"
AMZ_0158,554602,554608,554607,Sun Dec 03 00:01:54 +0000 2017,<USER_1>,True,@AmazonHelp Sent an email!
AMZ_0159,1342518,1342517,1342518,Mon Oct 16 13:34:04 +0000 2017,AmazonHelp,False,<USER_1> Unser Antwort findest du hier: https://t.co/xMpLGesyh2 ^SK
AMZ_0159,1342518,1342518,,Mon Oct 16 13:22:18 +0000 2017,<USER_1>,True,"Komisch, bei Amazon steht ""Lieferung Heute"" bei der DHL Sendeverfolgung steht gerade mal das der Auftrag gestern elektronisch übermittelt worden sind und mehr nicht. <USER_1> <USER_1> @AmazonHelp"
AMZ_0159,1342518,1342519,1342518,Mon Oct 16 13:34:00 +0000 2017,AmazonHelp,False,<USER_1> Unser Kundenservice prüft das gerne mal für dich: https://t.co/5Mzg3Bd8b1 ^SK
AMZ_0160,2933528,2933526,2933528,Wed Nov 29 09:41:30 +0000 2017,AmazonHelp,False,"<USER_1> Bonjour Audrey, je suis désolée d'apprendre cela. Pouvez-vous me confirmer si vous avez récupéré votre colis, je vous prie ? ^SB"
AMZ_0160,2933528,2933527,2933526,Wed Nov 29 09:42:26 +0000 2017,<USER_1>,True,"@AmazonHelp Non pas encore. J’irai ce soir après le travail. Le libraire me connaît bien, on devrait retrouver facilement mon 📦 :)"
AMZ_0160,2933528,2933528,,Wed Nov 29 09:31:51 +0000 2017,<USER_1>,True,Un sms de <USER_1> pour un colis disponible en point relais. De nouveau pas de trace de l’avis <USER_1> et de leurs passages imaginaires... Et ils osent faire la pub pour tes préférences en cas d’absence. LOL de compétition. <USER_1>
AMZ_0160,2933528,2933529,2933527,Wed Nov 29 09:45:00 +0000 2017,AmazonHelp,False,"<USER_1> D'accord, tenez-nous au courant ;) ^FT"
AMZ_0160,2933528,2933530,2933529,Wed Nov 29 09:50:33 +0000 2017,<USER_1>,True,@AmazonHelp Promis ! Bonne journée !
AMZ_0160,2933528,2933531,2933530,Wed Nov 29 09:53:28 +0000 2017,AmazonHelp,False,<USER_1> Bonne journée à vous aussi. ^SB
AMZ_0160,2933528,2933532,2933531,Fri Dec 01 18:26:09 +0000 2017,<USER_1>,True,@AmazonHelp Voilà j’ai tout ! :) Bonne soirée et bon week-end !
AMZ_0161,1058037,1058035,1058037,Mon Oct 23 12:22:30 +0000 2017,AmazonHelp,False,"<USER_1> Hola Cygnus, seria Amazon Appstore. 😊 ^DA"
AMZ_0161,1058037,1058036,1058035,Mon Oct 23 14:35:37 +0000 2017,<USER_1>,True,@AmazonHelp ¡Gracias!
AMZ_0161,1058037,1058037,,Mon Oct 23 11:48:34 +0000 2017,<USER_1>,True,<USER_1> ¿Cómo se llama oficialmente vuestra tienda de apps en España? ¿Amazon Appstore o Tienda Apps de Amazon? Veo 2 versiones en la web
AMZ_0161,1058037,1058038,1058036,Mon Oct 23 15:01:00 +0000 2017,AmazonHelp,False,"<USER_1> Con gusto, estamos para asistirte. Cualquier consulta no dudes en contactarnos. ^KS"
AMZ_0162,2200679,2200678,2200679,Sun Nov 26 14:22:56 +0000 2017,AmazonHelp,False,"<USER_1> Hola. Disculpa los inconvenientes. ¿Ya has configurado Prime Video en tu dispositivo?.
En caso de que no sea así, puedes seguir las instrucciones del siguiente enlace: https://t.co/plYyWt2YPH
^DB"
AMZ_0162,2200679,2200679,,Sun Nov 26 14:16:09 +0000 2017,<USER_1>,True,<USER_1> por qué no puedo ver haikyuu desde la tele con prime? :(((
AMZ_0163,975746,975744,975746,Sat Oct 14 07:35:49 +0000 2017,AmazonHelp,False,<USER_1> Did you receive a refund when the item was returned to us? ^AS
AMZ_0163,975746,975745,975744,Sat Oct 14 07:42:13 +0000 2017,<USER_1>,True,@AmazonHelp It was fulfilled by Amazon but all Amazons fault. It’s not been returned  as they keep trying to deliver. My moneys tied up.
AMZ_0163,975746,975746,,Sat Oct 14 07:32:17 +0000 2017,<USER_1>,True,@AmazonHelp I’m disgusted at my treatment of Amazon wrong order sent my charged £554 and never cancelled. I said I’d except was offered £5!
AMZ_0164,594575,594573,594575,Sun Dec 03 18:23:31 +0000 2017,AmazonHelp,False,<USER_1> I'm sorry for your trouble! Have you tried restarting your Alexa device? Let's also check to see if the skill requires any special permissions. You can check out the steps here: https://t.co/fWpJwWJCLH ^VF
AMZ_0164,594575,594574,594573,Sun Dec 03 19:49:33 +0000 2017,<USER_1>,True,"@AmazonHelp Solved: This issue only happens on the Android app with Skills that require login. Just had the same issue with the following Skills: Ring, Yonomi, Harmony, TPLINK Kasa &amp; Hue. All sorted when using desktop though."
AMZ_0164,594575,594575,,Sun Dec 03 18:08:57 +0000 2017,<USER_1>,True,Struggling to enable <USER_1> KASA skill on <USER_1> i enter my login details but it just goes back to homescreen &amp; asks me to enable again. Any help? <USER_1> <USER_1> #Echo #Alexa
AMZ_0165,2636844,2636843,2636844,Fri Nov 17 20:37:00 +0000 2017,AmazonHelp,False,"<USER_1> I'm sorry for the way your item was delivered! This isn't the expectation we've set. We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC"
AMZ_0165,2636844,2636844,,Fri Nov 17 20:34:03 +0000 2017,<USER_1>,True,"Dear <USER_1> just received my damaged  #morrissey new vin album pre ordered , sadly delivered not by you but by a kind neighbour who found it in their wheelie bin 1/2 a mile away? I’ve been at home all day ...  fix and explain please ? #Mozarmy #smiths #morrisseyday https://t.co/db7nIo4SDe"
AMZ_0165,2636844,2636845,2636844,Fri Nov 17 20:49:56 +0000 2017,<USER_1>,True,"<USER_1> <USER_1> At least you got yours...eventually. I’m currently talking to them, trying to work out how the driver couldn’t find (and therefore couldn’t deliver on time) where I’m living on a fairly regular housing estate"
AMZ_0165,2636844,2638466,2636845,Fri Nov 17 20:56:30 +0000 2017,AmazonHelp,False,"<USER_1> Keep us updated on your delivery, Chris! We want to make sure this arrives safe and sound! ^FR"
AMZ_0165,2636844,2638467,2638466,Fri Nov 17 21:17:42 +0000 2017,<USER_1>,True,"@AmazonHelp Portia in your customer service centre was superb. However, the blame appears to fall firmly at the door of your delivery driver. They scanned out the order, but it has never arrived. What was the point in me pre-ordering?!"
AMZ_0165,2636844,2638468,2638466,Sun Nov 19 10:14:02 +0000 2017,<USER_1>,True,"@AmazonHelp The order arrived yesterday, thank you 👍🏻"
AMZ_0166,1206850,1206848,1206850,Wed Oct 25 09:26:56 +0000 2017,AmazonHelp,False,"<USER_1> Our prices may decrease based on a number of factors and unfortunately, we can’t offer you a refund for the difference ^KM"
AMZ_0166,1206850,1206849,1206848,Wed Oct 25 09:29:01 +0000 2017,<USER_1>,True,@AmazonHelp But I can return the item for free and buy one at the cheaper price. Do you see how it's in both our interests to avoid that?
AMZ_0166,1206850,1206850,,Wed Oct 25 09:21:22 +0000 2017,<USER_1>,True,"@AmazonHelp, I bought a Kindle Paperwhite recently and now price has dropped. I'm having trouble getting someone to refund the difference."
AMZ_0166,1206850,1206851,1206849,Wed Oct 25 09:42:33 +0000 2017,AmazonHelp,False,<USER_1> You'll have to contact here: https://t.co/JzP7hlA23B for available options. ^RS
AMZ_0166,1206850,1206852,1206851,Wed Oct 25 09:44:38 +0000 2017,<USER_1>,True,@AmazonHelp I've done that already. Having trouble finding someone with the freedom to make a logical decision. Should I go straight to <USER_1>?
AMZ_0167,2856564,2856560,2856561,Mon Nov 27 21:38:32 +0000 2017,AmazonHelp,False,"<USER_1> Con mucho gusto, Pablo. Cualquier consulta no dudes en contactarnos, estamos para asistirte. ^KS"
AMZ_0167,2856564,2856561,2856563,Mon Nov 27 21:28:38 +0000 2017,<USER_1>,True,@AmazonHelp Genial. Gracias!
AMZ_0167,2856564,2856562,2856561,Tue Nov 28 01:08:58 +0000 2017,<USER_1>,True,"<USER_1> @AmazonHelp Te lo dije, que no me crees"
AMZ_0167,2856564,2856563,2856564,Mon Nov 27 21:23:33 +0000 2017,AmazonHelp,False,"<USER_1> Hola Pablo, Amazon Prime Video es un beneficio que incluye tu suscripción Amazon Prime, por lo tanto no tiene costos adicionales más allá de la anualidad de la suscripción. Puedes verificar más información de los beneficios de Prime aquí: https://t.co/gmJISqOSC8. ^MZ"
AMZ_0167,2856564,2856564,,Mon Nov 27 21:04:37 +0000 2017,<USER_1>,True,Hola <USER_1> mi suscripción a Prime incluye Amazon Video de forma permanente? O tendrá costes adicionales después del primer mes? No me queda claro en la publicidad. Gracias!
AMZ_0168,2266823,2266811,2266813,Sat Nov 11 07:24:28 +0000 2017,AmazonHelp,False,"<USER_1> Hi, that's strange. Have you tried uninstalling / reinstalling the app? This usually fixes intermittent issues. Also, have you tried another browser from your notebook? ^TP"
AMZ_0168,2266823,2266812,2266811,Sat Nov 11 07:41:51 +0000 2017,<USER_1>,True,@AmazonHelp Yes.  I just wrote that it works in mobile Safari and Chrome.  It does not work in Firefox on my notebook or iPhone.
AMZ_0168,2266823,2266813,2266820,Sat Nov 11 07:02:57 +0000 2017,<USER_1>,True,"@AmazonHelp It’s not that.  It doesn’t appear as a feature in my iPhone app, in the mobile browser, the browser set to ‘Desktop Version’ or in the browser on my notebook."
AMZ_0168,2266823,2266814,2266812,Sat Nov 11 07:57:32 +0000 2017,AmazonHelp,False,"<USER_1> Hi, Thanks for that information. We certainly want to look into this further for you. Are you able to reach out to us directly with the link provided by ^KL ? ^CR"
AMZ_0168,2266823,2266815,2266814,Sat Nov 11 08:06:37 +0000 2017,<USER_1>,True,"@AmazonHelp Do you mean that you would like me to do that now?  I just wanted to confirm that Amazon had not nerfed the feature.  Now that you guys are aware of the problem, someone can address it.  Meanwhile, I’ll just use a different browser to search my wish lists."
